#HF transmitted power data for 2017-06-23
#HH:MM:SS.SSS, Tx1 , Rx1  , Tx2  , Rx2  , Tx3  , Rx3  , Tx4  , Rx4  , Tx5  , Rx5  , Tx6  , Rx6  , time to take sample

19:03:42.306,000000,000028,000000,000034,000000,000027,000000,000022,000000,000018,000000,000011,0.60049
19:03:43.331,000000,000027,000000,000034,000000,000024,000000,000022,000000,000018,000000,000011,0.60275
19:03:44.351,000000,000028,000000,000034,000000,000027,000000,000022,000000,000018,000000,000011,0.59779
19:03:45.370,000000,000028,000000,000034,000000,000027,000000,000022,000000,000018,000000,000011,0.59622
19:03:46.391,000000,000027,000000,000034,000000,000027,000000,000022,000000,000018,000000,000011,0.60414
19:03:47.410,000000,000028,000000,000034,000000,000024,000000,000022,000000,000018,000000,000011,0.61102
19:03:48.431,000000,000022,000000,000027,000000,000022,000000,000018,000000,000014,000000,000009,0.59942
19:03:49.450,000000,000022,000000,000028,000000,000022,000000,000018,000000,000014,000000,000009,0.59843
19:03:50.469,000000,000022,000000,000027,000000,000022,000000,000017,000000,000013,000000,000009,0.60780
19:03:51.489,000000,000022,000000,000027,000000,000022,000000,000018,000000,000015,000000,000009,0.60196
19:03:52.509,000000,000022,000000,000027,000000,000022,000000,000018,000000,000015,000000,000009,0.60114
19:03:53.537,000000,000022,000000,000028,000000,000018,000000,000018,000000,000015,000000,000009,0.60532
19:03:54.555,000000,000022,000000,000027,000000,000022,000000,000018,000000,000014,000000,000009,0.60185
19:03:55.574,000000,000022,000000,000028,000000,000022,000000,000018,000000,000015,000000,000009,0.60103
19:03:56.595,000000,000009,000000,000000,000000,000018,000000,000014,000000,000012,000000,000007,0.60077
19:03:57.615,000000,000018,000000,000022,000000,000018,000000,000014,000000,000012,000000,000007,0.59961
19:03:58.643,000000,000018,000000,000022,000000,000018,000000,000014,000000,000012,000000,000007,0.60130
19:03:59.662,000000,000018,000000,000021,000000,000015,000000,000015,000000,000010,000000,000007,0.60996
19:04:00.681,000000,000018,000000,000022,000000,000018,000000,000014,000000,000012,000000,000007,0.61581
19:04:01.703,000000,000018,000000,000022,000000,000014,000000,000015,000000,000012,000000,000007,0.60998
19:04:02.723,000000,000018,000000,000022,000000,000018,000000,000014,000000,000012,000000,000007,0.61336
19:04:03.751,000000,000014,000000,000018,000000,000013,000000,000012,000000,000009,000000,000006,0.61129
19:04:04.771,000000,000014,000000,000018,000000,000015,000000,000012,000000,000010,000000,000005,0.60025
19:04:05.791,000000,000015,000000,000018,000000,000014,000000,000012,000000,000009,000000,000005,0.60884
19:04:06.811,000000,000014,000000,000018,000000,000014,000000,000012,000000,000009,000000,000005,0.59815
19:04:07.831,000000,000014,000000,000018,000000,000013,000000,000012,000000,000009,000000,000005,0.60186
19:04:08.856,000000,000014,000000,000018,000000,000015,000000,000012,000000,000009,000000,000005,0.60416
19:04:09.876,000000,000012,000000,000015,000000,000011,000000,000009,000000,000008,000000,000004,0.60404
19:04:10.896,000000,000012,000000,000015,000000,000012,000000,000009,000000,000008,000000,000004,0.60369
19:04:11.916,000000,000011,000000,000015,000000,000010,000000,000009,000000,000008,000000,000004,0.60542
19:04:12.935,000000,000014,000000,000014,000000,000012,000000,000009,000000,000008,000000,000004,0.61759
19:04:13.961,000000,000012,000000,000014,000000,000011,000000,000009,000000,000008,000000,000004,0.60075
19:04:14.980,000000,000011,000000,000014,000000,000012,000000,000009,000000,000007,000000,000004,0.59545
19:04:16.000,000000,000000,000000,000000,000000,000008,000000,000007,000000,000006,000000,000003,0.60829
19:04:17.020,000000,000009,000000,000012,000000,000009,000000,000007,000000,000006,000000,000003,0.59806
19:04:18.040,000000,000009,000000,000012,000000,000009,000000,000007,000000,000006,000000,000003,0.60156
19:04:19.066,000000,000012,000000,000012,000000,000009,000000,000007,000000,000006,000000,000003,0.60307
19:04:20.086,      ,000009,      ,000012,      ,000008,      ,000007,      ,000006,      ,000003,0.60452
19:04:21.106,      ,000010,      ,000012,      ,000009,      ,000008,      ,000005,      ,000003,0.65734
19:04:22.124,      ,000012,      ,000012,      ,000007,      ,000007,      ,000006,      ,000003,0.61246
