#HF transmitted power data for 2017-07-14
#HH:MM:SS.SSS, Tx1 , Rx1  , Tx2  , Rx2  , Tx3  , Rx3  , Tx4  , Rx4  , Tx5  , Rx5  , Tx6  , Rx6  , time to take sample

21:28:34.400,000243,000000,000155,000000,000245,000000,000000,000194,000000,000124,000000,000248,0.44360
21:28:35.386,000243,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.43755
21:28:36.372,000243,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.46207
21:28:37.362,000243,000000,000154,000000,000244,000000,000000,000194,000000,000123,000000,000248,0.62840
21:28:38.348,000243,000000,000155,000000,000244,000000,000000,000194,000000,000123,000000,000247,0.42846
21:28:39.334,000243,000000,000155,000000,000245,000000,000000,000194,000000,000124,000000,000247,0.46268
21:28:40.320,000243,000000,000155,000000,000245,000000,000000,000194,000000,000124,000000,000247,0.44444
21:28:41.306,000243,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000248,0.42830
21:28:42.292,000243,000000,000154,000000,000245,000000,000000,000195,000000,000124,000000,000247,0.46714
21:28:43.278,000243,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.43798
21:28:44.264,000242,000000,000154,000000,000244,000000,000000,000194,000000,000123,000000,000248,0.44053
21:28:45.250,000243,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.48352
21:28:46.236,000243,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000248,0.43897
21:28:47.222,000243,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000247,0.44772
21:28:48.208,000243,000000,000155,000000,000244,000000,000000,000194,000000,000123,000000,000247,0.44301
21:28:49.194,000242,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.45519
21:28:50.180,000243,000000,000155,000000,000244,000000,000000,000195,000000,000123,000000,000247,0.46313
21:28:51.166,000243,000000,000154,000000,000244,000000,000000,000195,000000,000123,000000,000247,0.46145
21:28:52.153,000243,000000,000155,000000,000244,000000,000000,000194,000000,000123,000000,000247,0.44109
21:28:53.139,000243,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.47802
21:28:54.125,000243,000000,000155,000000,000246,000000,000000,000194,000000,000123,000000,000247,0.43374
21:28:55.111,000243,000000,000155,000000,000245,000000,000000,000194,000000,000124,000000,000247,0.46245
21:28:56.097,000243,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.44641
21:28:57.083,000243,000000,000154,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.51067
21:28:58.070,000244,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000248,0.43421
21:28:59.056,000243,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000248,0.45283
21:29:00.041,000242,000000,000154,000000,000245,000000,000000,000195,000000,000123,000000,000248,0.43461
21:29:01.028,000243,000000,000155,000000,000244,000000,000000,000194,000000,000123,000000,000248,0.44875
21:29:02.014,000243,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.49228
21:29:02.999,000242,000000,000154,000000,000244,000000,000000,000195,000000,000124,000000,000248,0.45380
21:29:03.985,000242,000000,000155,000000,000245,000000,000000,000194,000000,000124,000000,000247,0.45332
21:29:04.971,000243,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000248,0.46789
21:29:05.957,000242,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000248,0.43826
21:29:06.943,000242,000000,000154,000000,000245,000000,000000,000195,000000,000123,000000,000247,0.45039
21:29:07.929,000244,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000247,0.48501
21:29:08.917,000244,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000247,0.44211
21:29:09.902,000242,000000,000154,000000,000245,000000,000000,000195,000000,000124,000000,000247,0.47167
21:29:10.888,000242,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000247,0.45517
21:29:11.874,000243,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000247,0.46928
21:29:12.861,000244,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.46247
21:29:13.847,000243,000000,000154,000000,000245,000000,000000,000196,000000,000123,000000,000247,0.44760
21:29:14.833,000243,000000,000155,000000,000244,000000,000000,000194,000000,000124,000000,000247,0.46427
21:29:15.819,000243,000000,000155,000000,000244,000000,000000,000195,000000,000123,000000,000248,0.48527
21:29:16.805,000242,000000,000154,000000,000245,000000,000000,000194,000000,000124,000000,000247,0.48111
21:29:17.791,000243,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000247,0.48717
21:29:18.778,000242,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000247,0.45546
21:29:19.764,000243,000000,000154,000000,000244,000000,000000,000195,000000,000123,000000,000247,0.50010
21:29:20.750,000243,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000247,0.43398
21:29:21.736,000244,000000,000154,000000,000245,000000,000000,000194,000000,000124,000000,000248,0.44922
21:29:22.722,000242,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000247,0.48523
21:29:23.710,000244,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.45452
21:29:24.696,000243,000000,000154,000000,000245,000000,000000,000195,000000,000124,000000,000248,0.44788
21:29:25.682,000243,000000,000155,000000,000245,000000,000000,000194,000000,000124,000000,000248,0.45681
21:29:26.667,000243,000000,000154,000000,000245,000000,000000,000195,000000,000124,000000,000247,0.46396
21:29:27.653,000243,000000,000154,000000,000244,000000,000000,000194,000000,000124,000000,000248,0.46130
21:29:28.640,000242,000000,000155,000000,000244,000000,000000,000195,000000,000123,000000,000247,0.47239
21:29:29.626,000243,000000,000155,000000,000246,000000,000000,000195,000000,000124,000000,000248,0.44239
21:29:30.613,000243,000000,000155,000000,000244,000000,000000,000195,000000,000124,000000,000247,0.47080
21:29:31.599,000242,000000,000154,000000,000245,000000,000000,000195,000000,000124,000000,000247,0.44562
21:29:32.585,000243,000000,000155,000000,000244,000000,000000,000195,000000,000124,000000,000247,0.44904
21:29:33.571,000242,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000247,0.43439
21:29:34.557,000243,000000,000154,000000,000244,000000,000000,000195,000000,000123,000000,000247,0.45663
21:29:35.552,000243,000000,000155,000000,000245,000000,000000,000194,000000,000124,000000,000247,0.43827
21:29:36.538,000242,000000,000155,000000,000244,000000,000000,000195,000000,000123,000000,000247,0.46704
21:29:37.526,000243,000000,000155,000000,000245,000000,000000,000194,000000,000124,000000,000247,0.44428
21:29:38.512,000242,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000248,0.46198
21:29:39.497,000242,000000,000154,000000,000244,000000,000000,000194,000000,000123,000000,000248,0.48629
21:29:40.489,000243,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000247,0.44057
21:29:41.481,000243,000000,000155,000000,000245,000000,000000,000194,000000,000124,000000,000247,0.47341
21:29:42.467,000243,000000,000154,000000,000245,000000,000000,000194,000000,000123,000000,000248,0.44998
21:29:43.453,000242,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.43365
21:29:44.439,000243,000000,000155,000000,000244,000000,000000,000194,000000,000124,000000,000248,0.45521
21:29:45.425,000243,000000,000155,000000,000246,000000,000000,000194,000000,000123,000000,000247,0.45935
21:29:46.411,000243,000000,000154,000000,000244,000000,000000,000195,000000,000124,000000,000248,0.46899
21:29:47.397,000242,000000,000154,000000,000244,000000,000000,000195,000000,000124,000000,000248,0.44681
21:29:48.383,000243,000000,000155,000000,000244,000000,000000,000194,000000,000123,000000,000248,0.43607
21:29:49.369,000243,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000248,0.45987
21:29:50.359,000243,000000,000155,000000,000245,000000,000000,000194,000000,000124,000000,000247,0.44770
21:29:51.345,000243,000000,000155,000000,000245,000000,000000,000194,000000,000124,000000,000247,0.44910
21:29:52.331,000242,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.46260
21:29:53.317,000243,000000,000154,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.42802
21:29:54.303,000243,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.44960
21:29:55.295,000242,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000248,0.44419
21:29:56.281,000242,000000,000155,000000,000245,000000,000000,000194,000000,000124,000000,000247,0.46059
21:29:57.267,000243,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000248,0.42454
21:29:58.253,000242,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000248,0.44681
21:29:59.239,000242,000000,000155,000000,000246,000000,000000,000194,000000,000123,000000,000248,0.46160
21:30:00.225,000242,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000247,0.43468
21:30:01.211,000243,000000,000155,000000,000246,000000,000000,000194,000000,000123,000000,000247,0.44296
21:30:02.197,000242,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000247,0.45322
21:30:03.183,000243,000000,000155,000000,000244,000000,000000,000195,000000,000123,000000,000248,0.45096
21:30:04.169,000244,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000248,0.44927
21:30:05.155,000242,000000,000155,000000,000245,000000,000000,000194,000000,000124,000000,000248,0.44601
21:30:06.141,000243,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000248,0.45251
21:30:07.127,000243,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000248,0.44450
21:30:08.112,000242,000000,000155,000000,000246,000000,000000,000195,000000,000124,000000,000247,0.43126
21:30:09.098,000243,000000,000154,000000,000244,000000,000000,000195,000000,000124,000000,000248,0.43712
21:30:10.084,000242,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000247,0.45796
21:30:11.071,000243,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000247,0.51483
21:30:12.056,000243,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.43930
21:30:13.042,000243,000000,000155,000000,000245,000000,000000,000194,000000,000124,000000,000248,0.44138
21:30:14.029,000243,000000,000155,000000,000244,000000,000000,000195,000000,000123,000000,000247,0.46130
21:30:15.014,000242,000000,000154,000000,000244,000000,000000,000194,000000,000123,000000,000247,0.48978
21:30:16.006,000243,000000,000155,000000,000244,000000,000000,000195,000000,000123,000000,000248,0.42042
21:30:16.993,000243,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.46135
21:30:17.978,000243,000000,000155,000000,000244,000000,000000,000195,000000,000124,000000,000247,0.48566
21:30:18.971,000242,000000,000155,000000,000245,000000,000000,000194,000000,000124,000000,000248,0.43477
21:30:19.956,000243,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000248,0.44068
21:30:20.942,000244,000000,000155,000000,000245,000000,000000,000194,000000,000124,000000,000247,0.45115
21:30:21.928,000242,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000247,0.46530
21:30:22.915,000243,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000247,0.45010
21:30:23.901,000243,000000,000154,000000,000244,000000,000000,000194,000000,000124,000000,000248,0.45382
21:30:24.886,000243,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000248,0.42810
21:30:25.872,000243,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000248,0.47813
21:30:26.859,000243,000000,000155,000000,000246,000000,000000,000195,000000,000123,000000,000247,0.43807
21:30:27.845,000243,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000248,0.45432
21:30:28.831,000243,000000,000154,000000,000245,000000,000000,000194,000000,000123,000000,000248,0.44812
21:30:29.817,000243,000000,000155,000000,000245,000000,000000,000194,000000,000124,000000,000248,0.46756
21:30:30.803,000243,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000247,0.48125
21:30:31.789,000244,000000,000154,000000,000244,000000,000000,000195,000000,000123,000000,000247,0.45767
21:30:32.775,000242,000000,000155,000000,000244,000000,000000,000194,000000,000124,000000,000247,0.45898
21:30:33.762,000242,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000248,0.46196
21:30:34.748,000242,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000248,0.45213
21:30:35.734,000242,000000,000154,000000,000245,000000,000000,000195,000000,000124,000000,000248,0.46170
21:30:36.720,000243,000000,000155,000000,000244,000000,000000,000195,000000,000123,000000,000247,0.45840
21:30:37.706,000243,000000,000154,000000,000245,000000,000000,000195,000000,000123,000000,000247,0.44409
21:30:38.692,000242,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.45447
21:30:39.678,000243,000000,000155,000000,000244,000000,000000,000194,000000,000123,000000,000247,0.47989
21:30:40.665,000242,000000,000155,000000,000244,000000,000000,000195,000000,000123,000000,000247,0.45384
21:30:41.651,000243,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000247,0.45875
21:30:42.637,000242,000000,000154,000000,000245,000000,000000,000195,000000,000123,000000,000248,0.44298
21:30:43.623,000243,000000,000155,000000,000245,000000,000000,000194,000000,000124,000000,000248,0.45197
21:30:44.609,000243,000000,000155,000000,000245,000000,000000,000194,000000,000124,000000,000247,0.46448
21:30:45.595,000243,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000247,0.45392
21:30:46.581,000243,000000,000155,000000,000245,000000,000000,000194,000000,000124,000000,000247,0.44392
21:30:47.567,000242,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000248,0.44250
21:30:48.553,000243,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000247,0.45152
21:30:49.539,000243,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000247,0.46441
21:30:50.525,000242,000000,000155,000000,000245,000000,000000,000194,000000,000124,000000,000247,0.44372
21:30:51.511,000243,000000,000154,000000,000245,000000,000000,000195,000000,000123,000000,000248,0.45049
21:30:52.507,000242,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000247,0.45648
21:30:53.493,000243,000000,000155,000000,000245,000000,000000,000194,000000,000124,000000,000247,0.45041
21:30:54.480,000243,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000247,0.47439
21:30:55.471,000243,000000,000155,000000,000245,000000,000000,000196,000000,000124,000000,000248,0.44398
21:30:56.457,000243,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000247,0.42787
21:30:57.443,000243,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000248,0.45377
21:30:58.435,000243,000000,000155,000000,000246,000000,000000,000194,000000,000123,000000,000248,0.45023
21:30:59.421,000242,000000,000155,000000,000245,000000,000000,000194,000000,000124,000000,000247,0.45249
21:31:00.407,000243,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000248,0.44262
21:31:01.393,000243,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000248,0.46038
21:31:02.379,000242,000000,000154,000000,000245,000000,000000,000195,000000,000123,000000,000248,0.44446
21:31:03.366,000243,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000247,0.43743
21:31:04.352,000243,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000247,0.44198
21:31:05.338,000242,000000,000154,000000,000244,000000,000000,000194,000000,000123,000000,000247,0.46083
21:31:06.324,000243,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000247,0.45319
21:31:07.310,000242,000000,000155,000000,000246,000000,000000,000194,000000,000124,000000,000248,0.43426
21:31:08.296,000242,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000247,0.44792
21:31:09.282,000242,000000,000155,000000,000246,000000,000000,000194,000000,000124,000000,000248,0.47199
21:31:10.268,000242,000000,000155,000000,000244,000000,000000,000194,000000,000124,000000,000247,0.45141
21:31:11.254,000243,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000247,0.43998
21:31:12.240,000243,000000,000155,000000,000244,000000,000000,000195,000000,000123,000000,000247,0.48781
21:31:13.225,000243,000000,000154,000000,000245,000000,000000,000195,000000,000123,000000,000248,0.45831
21:31:14.212,000242,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000247,0.46359
21:31:15.198,000243,000000,000154,000000,000245,000000,000000,000195,000000,000123,000000,000247,0.43978
21:31:16.184,000243,000000,000155,000000,000244,000000,000000,000195,000000,000124,000000,000248,0.44654
21:31:17.169,000243,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000248,0.48504
21:31:18.155,000242,000000,000155,000000,000245,000000,000000,000194,000000,000124,000000,000247,0.44818
21:31:19.141,000243,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000247,0.44398
21:31:20.127,000243,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000247,0.43806
21:31:21.113,000243,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000248,0.44332
21:31:22.099,000243,000000,000155,000000,000245,000000,000000,000194,000000,000124,000000,000247,0.45527
21:31:23.085,000243,000000,000154,000000,000245,000000,000000,000194,000000,000124,000000,000248,0.46872
21:31:24.071,000243,000000,000155,000000,000245,000000,000000,000194,000000,000124,000000,000247,0.43489
21:31:25.056,000243,000000,000155,000000,000244,000000,000000,000195,000000,000123,000000,000248,0.44726
21:31:26.042,000243,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000248,0.46154
21:31:27.029,000242,000000,000154,000000,000244,000000,000000,000195,000000,000123,000000,000247,0.43539
21:31:28.015,000242,000000,000154,000000,000244,000000,000000,000196,000000,000123,000000,000247,0.48927
21:31:29.001,000243,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000247,0.47307
21:31:29.987,000243,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000247,0.42815
21:31:30.973,000243,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.45018
21:31:31.959,000243,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000248,0.47629
21:31:32.950,000242,000000,000154,000000,000245,000000,000000,000195,000000,000123,000000,000247,0.45399
21:31:33.935,000243,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.45836
21:31:34.921,000243,000000,000155,000000,000245,000000,000000,000194,000000,000124,000000,000247,0.45210
21:31:35.907,000243,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000248,0.44633
21:31:36.893,000243,000000,000155,000000,000244,000000,000000,000194,000000,000123,000000,000247,0.44985
21:31:37.880,000243,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000247,0.47387
21:31:38.866,000243,000000,000155,000000,000244,000000,000000,000195,000000,000124,000000,000247,0.45786
21:31:39.852,000243,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.46288
21:31:40.838,000243,000000,000155,000000,000244,000000,000000,000194,000000,000124,000000,000247,0.44589
21:31:41.824,000243,000000,000154,000000,000245,000000,000000,000195,000000,000124,000000,000247,0.46883
21:31:42.810,000242,000000,000154,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.48318
21:31:43.797,000243,000000,000154,000000,000244,000000,000000,000195,000000,000123,000000,000247,0.45147
21:31:44.783,000243,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.46594
21:31:45.769,000243,000000,000154,000000,000244,000000,000000,000194,000000,000123,000000,000248,0.45477
21:31:46.755,000243,000000,000155,000000,000245,000000,000000,000194,000000,000124,000000,000247,0.44868
21:31:47.741,000243,000000,000154,000000,000244,000000,000000,000194,000000,000123,000000,000247,0.46350
21:31:48.727,000243,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000247,0.45678
21:31:49.713,000243,000000,000155,000000,000244,000000,000000,000194,000000,000123,000000,000247,0.45073
21:31:50.699,000243,000000,000155,000000,000244,000000,000000,000195,000000,000124,000000,000248,0.44451
21:31:51.685,000243,000000,000155,000000,000244,000000,000000,000195,000000,000123,000000,000247,0.44757
21:31:52.671,000243,000000,000155,000000,000244,000000,000000,000194,000000,000123,000000,000247,0.44351
21:31:53.658,000243,000000,000154,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.46994
21:31:54.644,000242,000000,000155,000000,000244,000000,000000,000194,000000,000123,000000,000248,0.43959
21:31:55.630,000243,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.44356
21:31:56.616,000243,000000,000155,000000,000245,000000,000000,000194,000000,000124,000000,000247,0.45717
21:31:57.603,000243,000000,000155,000000,000244,000000,000000,000194,000000,000124,000000,000247,0.47110
21:31:58.589,000243,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000247,0.45333
21:31:59.575,000242,000000,000155,000000,000244,000000,000000,000194,000000,000123,000000,000247,0.43537
21:32:00.561,000243,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.49290
21:32:01.557,000242,000000,000155,000000,000244,000000,000000,000194,000000,000123,000000,000248,0.45692
21:32:02.543,000243,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.45617
21:32:03.538,000242,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000247,0.45648
21:32:04.524,000243,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000248,0.46855
21:32:05.510,000243,000000,000154,000000,000245,000000,000000,000194,000000,000124,000000,000247,0.46326
21:32:06.496,000243,000000,000154,000000,000245,000000,000000,000195,000000,000124,000000,000248,0.43665
21:32:07.483,000242,000000,000155,000000,000244,000000,000000,000194,000000,000123,000000,000247,0.44628
21:32:08.469,000243,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.45984
21:32:09.455,000242,000000,000155,000000,000244,000000,000000,000194,000000,000123,000000,000247,0.44905
21:32:10.440,000243,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.45511
21:32:11.426,000242,000000,000154,000000,000244,000000,000000,000194,000000,000123,000000,000247,0.44226
21:32:12.413,000243,000000,000154,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.49085
21:32:13.399,000243,000000,000154,000000,000245,000000,000000,000193,000000,000123,000000,000247,0.44471
21:32:14.385,000243,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000248,0.44590
21:32:15.371,000243,000000,000155,000000,000245,000000,000000,000194,000000,000124,000000,000247,0.43326
21:32:16.357,000242,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.44669
21:32:17.343,000242,000000,000154,000000,000244,000000,000000,000194,000000,000123,000000,000248,0.46115
21:32:18.329,000243,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000246,0.46441
21:32:19.316,000243,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000248,0.44442
21:32:20.302,000243,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000247,0.44761
21:32:21.288,000243,000000,000155,000000,000244,000000,000000,000194,000000,000123,000000,000247,0.47645
21:32:22.274,000242,000000,000154,000000,000244,000000,000000,000194,000000,000123,000000,000247,0.44905
21:32:23.260,000243,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000247,0.46359
21:32:24.246,000243,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000247,0.45369
21:32:25.232,000243,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.44131
21:32:26.218,000243,000000,000155,000000,000244,000000,000000,000194,000000,000124,000000,000247,0.49512
21:32:27.204,000243,000000,000155,000000,000245,000000,000000,000194,000000,000124,000000,000247,0.46898
21:32:28.191,000243,000000,000154,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.44825
21:32:29.176,000243,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000247,0.46164
21:32:30.163,000243,000000,000155,000000,000244,000000,000000,000195,000000,000123,000000,000247,0.44674
21:32:31.149,000243,000000,000155,000000,000244,000000,000000,000194,000000,000123,000000,000247,0.49593
21:32:32.135,000243,000000,000155,000000,000244,000000,000000,000195,000000,000124,000000,000247,0.46510
21:32:33.121,000242,000000,000155,000000,000244,000000,000000,000194,000000,000124,000000,000247,0.45265
21:32:34.107,000243,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000247,0.45632
21:32:35.094,000243,000000,000155,000000,000245,000000,000000,000194,000000,000124,000000,000247,0.43939
21:32:36.080,000243,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000248,0.45488
21:32:37.066,000243,000000,000154,000000,000244,000000,000000,000195,000000,000123,000000,000247,0.44768
21:32:38.052,000243,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000248,0.45596
21:32:39.041,000242,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.44256
21:32:40.027,000243,000000,000154,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.45924
21:32:41.014,000243,000000,000154,000000,000245,000000,000000,000195,000000,000123,000000,000247,0.44994
21:32:42.000,000243,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000247,0.44406
21:32:42.986,000242,000000,000155,000000,000244,000000,000000,000195,000000,000123,000000,000247,0.48410
21:32:43.972,000242,000000,000155,000000,000244,000000,000000,000195,000000,000124,000000,000248,0.46210
21:32:44.958,000243,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000248,0.43694
21:32:45.944,000243,000000,000155,000000,000244,000000,000000,000195,000000,000124,000000,000247,0.44919
21:32:46.930,000243,000000,000155,000000,000244,000000,000000,000194,000000,000123,000000,000247,0.45243
21:32:47.916,000243,000000,000155,000000,000244,000000,000000,000195,000000,000123,000000,000247,0.45771
21:32:48.902,000243,000000,000155,000000,000244,000000,000000,000195,000000,000124,000000,000247,0.43290
21:32:49.888,000242,000000,000155,000000,000244,000000,000000,000195,000000,000124,000000,000247,0.45127
21:32:50.874,000242,000000,000155,000000,000244,000000,000000,000194,000000,000124,000000,000247,0.44076
21:32:51.860,000243,000000,000155,000000,000244,000000,000000,000194,000000,000123,000000,000247,0.45354
21:32:52.846,000243,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000248,0.45752
21:32:53.832,000243,000000,000154,000000,000245,000000,000000,000194,000000,000124,000000,000247,0.46135
21:32:54.818,000244,000000,000154,000000,000245,000000,000000,000195,000000,000123,000000,000247,0.46733
21:32:55.804,000242,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000248,0.43076
21:32:56.790,000243,000000,000154,000000,000244,000000,000000,000194,000000,000123,000000,000247,0.48852
21:32:57.777,000242,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000248,0.46700
21:32:58.763,000243,000000,000155,000000,000245,000000,000000,000194,000000,000124,000000,000248,0.44432
21:32:59.749,000243,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.45919
21:33:00.735,000243,000000,000155,000000,000244,000000,000000,000195,000000,000123,000000,000248,0.50776
21:33:01.730,000243,000000,000154,000000,000244,000000,000000,000195,000000,000124,000000,000248,0.42413
21:33:02.716,000243,000000,000155,000000,000245,000000,000000,000194,000000,000123,000000,000248,0.43086
21:33:03.702,000243,000000,000154,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.43458
21:33:04.688,000243,000000,000154,000000,000245,000000,000000,000194,000000,000123,000000,000247,0.47173
21:33:05.674,000242,000000,000154,000000,000244,000000,000000,000195,000000,000124,000000,000248,0.43997
21:33:06.660,000243,000000,000155,000000,000245,000000,000000,000194,000000,000124,000000,000248,0.45509
21:33:07.646,000243,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000247,0.45760
21:33:08.632,000243,000000,000155,000000,000245,000000,000000,000195,000000,000123,000000,000247,0.45173
21:33:09.618,000243,000000,000155,000000,000245,000000,000000,000195,000000,000124,000000,000248,0.44238
21:33:10.604,000242,000000,000154,000000,000244,000000,000000,000195,000000,000123,000000,000247,0.47822
21:33:11.590,000242,000000,000155,000000,000245,000000,000000,000194,000000,000124,000000,000247,0.45914
21:33:12.576,000242,000000,000154,000000,000245,000000,000000,000194,000000,000124,000000,000247,0.44014
